,matnr,zzprncode,zzibrnd,mtart,matkl,TherapeuticClass,PrincipalName,mstae,mstde,mstav,mstdv,zzdwrx,spart,vtweg,dwerk,mvgr1,mvgr2,mvgr3,mvgr4,mvgr5,tragr,vmsta,vmstd,MaterialSalesOrganisation,prodh,mtpos,OldMaterialCode,GovernmentMaterialCode,taxClassification,Description,Language,DefaultMaterialDescription,DefaultMaterialLanguage,unitOfMeasurement,itemRegistrationNumber,GenericMaterialName,WarehouseStorageCondition,aland,taxm1,taxm2,taxm3,taxm4,taxm5,taxm6,taxm7,taxm8,taxm9,taxim,tatyp,vtext,idnlf,prat1,prat2,prat3,prat4,prat5,prat6,prat7,prat8,prat9,zzibrnd_new,TherapeuticClass_new,PrincipalName_new,soup
35,21046684,101393.0,SHARPS COLLECTOR ECL,ZF01,ZMD,All other non-therapeutic products,BECTON DICKINSON HOLDINGS PTE,LR,20250101,LR,20250101,Y,30,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101393000102000000,NORM,277367216,,,SHARPS COLLECTOR ECLIPSE 1QT1'S,E,SHARPS COLLECTOR ECLIPSE 1QT1'S,E,EA,NOT REQUIRED,SHARPS COLLECTOR ECLIPSE 1QT     1'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['SHARPS COLLECTOR ECL'],['All other non-therapeutic products'],['BECTON DICKINSON HOLDINGS PTE'],sharps collector ecl all other non-therapeutic productsbecton dickinson holdings pte sharps collector eclipse 1qt1's
36,23071940,101252.0,SEVEN SEAS FLEXICARE,ZF03,ZCH,"Antirheumatics, non-steroidal plain",MERCK SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101252SEVSEA418FLE,NORM,41410,,,SEVEN SEAS FLEXICAREGLUCOSA.500MG 100'S,E,SEVEN SEAS FLEXICAREGLUCOSA.500MG 100'S,E,EA,MAL07011039XC,SEVEN SEAS FLEXICARE GLUCOSA.500MG 100'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,HOVIJCCOSC BEO,,,,,,,,,,['SEVEN SEAS FLEXICARE'],"['Antirheumatics', 'non-steroidal plain']",['MERCK SDN BHD'],seven seas flexicare antirheumatics non-steroidal plainmerck sdn bhd seven seas flexicareglucosa.500mg 100's
37,21042131,101339.0,SCOTTS VIT C PAST OR,ZF01,ZCH,Combinations of vitamin A with vitamin D,GLAXOSMITHKLINE CONSUMER,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2PH,,ZP01,,0,2001,101339VITAMISCVSCV,NORM,195241299,,,SCOTTS VIT C PAST ORANGE FOC RAINCOAT,E,SCOTTS VIT C PAST ORANGE FOC RAINCOAT,E,EA,NOT REQUIRED,SCOTTS VIT C PAST ORANGE FOC RAINCOAT,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['SCOTTS VIT C PAST OR'],['Combinations of vitamin A with vitamin D'],['GLAXOSMITHKLINE CONSUMER'],scotts vit c past or combinations of vitamin a with vitamin dglaxosmithkline consumer scotts vit c past orange foc raincoat
38,21037063,101223.0,SENSAR IOL AR40E,ZF01,ZMD,"Cataract & anticataractogenic prep, top.",ABBOTT MEDICAL OPTICS,LR,20250101,LR,20250101,Y,30,10,2010,SEN,,ZNC,2GD,,ZP01,,0,2001,101223000IOL003001,NORM,009AR40E00145,,,SENSAR IOL AR40E14.5D,E,SENSAR IOL AR40E14.5D,E,EA,NOT REQUIRED,SENSAR IOL AR40E    14.5D,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['SENSAR IOL AR40E'],"['Cataract ', 'anticataractogenic prep', 'top.']",['ABBOTT MEDICAL OPTICS'],sensar iol ar40e cataract  anticataractogenic prep top.abbott medical optics sensar iol ar40e14.5d
39,23070853,101241.0,SPORANOX CAPS,ZF03,ZPE,Systemic agents for fungal infections,JANSSEN PHARMACEUTICA,,0,,0,Y,10,10,2010,,,ZHP,2SD,,ZP05,,0,2001,101241DAAP01001001,NORM,28048,,,SPORANOX CAPS100MG28'S (2X14'S),E,SPORANOX CAPS100MG28'S (2X14'S),E,EA,MAL05072016A,ITRACONAZOLE,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,MY377323TG,,,,,,,,,,['SPORANOX CAPS'],['Systemic agents for fungal infections'],['JANSSEN PHARMACEUTICA'],sporanox caps systemic agents for fungal infectionsjanssen pharmaceutica sporanox caps100mg28's (2x14's)
40,21046420,101380.0,SK PALETTE DELUXE9-4,ZF01,ZPC,All other non-therapeutic products,HENKEL (MALAYSIA) SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101380HEN001001004,NORM,2641833938,,,SK PALETTE DELUXE9-4EL B/BBLONDE230B1F1,E,SK PALETTE DELUXE9-4EL B/BBLONDE230B1F1,E,EA,NOT140101741K,SK PALETTE DELUXE9-4EL BEIGE BLONDE B1F1,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['SK PALETTE DELUXE9-4'],['All other non-therapeutic products'],['HENKEL (MALAYSIA) SDN BHD'],sk palette deluxe9-4 all other non-therapeutic productshenkel (malaysia) sdn bhd sk palette deluxe9-4el b/bblonde230b1f1
41,21223001,104286.0,195 BREATH RIGHT NOR,ZF01,ZPC,Nasal decongestants,GLAXOSMITHKLINE CONSUMER,LR,20210101,LR,20991231,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,104286RESPIRBREBRE,NORM,195234277,,,195 BREATH RIGHT NORMAL SKIN     12'S,E,195 BREATH RIGHT NORMAL SKIN     12'S,E,EA,NOT REQUIRED,195 BREATH RIGHT NORMAL SKIN     12'S,AC,MY,0.0,,,,,,,,,,MWST,Product : No Tax,234277,,,,,,,,,,['195 BREATH RIGHT NOR'],['Nasal decongestants'],['GLAXOSMITHKLINE CONSUMER'],195 breath right nor nasal decongestantsglaxosmithkline consumer 195 breath right normal skin     12's
42,21041727,101334.0,190 PANADOL SOLUBLE,ZF01,ZPE,Non-narcotics and anti-pyretics,GLAXOSMITHKLINE CONSUMER,LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2HC,,ZP01,,0,2001,101334ANALGEPANPAN,NORM,190209401,,,190 PANADOL SOLUBLETAB500MG120S/BX,E,190 PANADOL SOLUBLETAB500MG120S/BX,E,EA,MAL19930450XR,190 PANADOL SOLUBLE  TAB  500MG  120S/BX,AC,MY,0.0,,,,,,,,,,MWST,Product : No Tax,,,,,,,,,,,['190 PANADOL SOLUBLE'],['Non-narcotics and anti-pyretics'],['GLAXOSMITHKLINE CONSUMER'],190 panadol soluble non-narcotics and anti-pyreticsglaxosmithkline consumer 190 panadol solubletab500mg120s/bx
43,23046830,101236.0,(Z) LAMICTAL TAB  50,ZF03,ZPE,Anti-epileptics,GLAXOSMITHKLINE PHARMACEUTICAL_,LR,20250101,LR,20250101,Y,10,10,2010,,,ZHP,2SD,,ZP01,,0,2001,101236CTR NSLAMLAM,NORM,02181118,,,(Z) LAMICTAL TAB  50MG  30'S,E,(Z) LAMICTAL TAB  50MG  30'S,E,EA,MAL19930433ARZ,LAMOTRIGINE,AC,MY,0.0,,,,,,,,,,MWST,Product : No Tax,15679,,,,,,,,,,['(Z) LAMICTAL TAB  50'],['Anti-epileptics'],['GLAXOSMITHKLINE PHARMACEUTICAL_'],(z) lamictal tab  50 anti-epilepticsglaxosmithkline pharmaceutical_ (z) lamictal tab  50mg  30's
44,21040707,101229.0,*STAYFREE MAXI WITH,ZF01,ZPC,All other non-therapeutic products,JOHNSON & JOHNSON SDN BHD (PCL,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101229QSAN01003002,NORM,1512532334,,,*STAYFREE MAXI WITHWING10'S,E,*STAYFREE MAXI WITHWING10'S,E,EA,NOT REQUIRED,*STAYFREE MAXI WITH WING 10'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,8850007371656,,,,,,,,,,"['', 'STAYFREE MAXI WITH']",['All other non-therapeutic products'],"['JOHNSON ', 'JOHNSON SDN BHD (PCL']",*stayfree maxi with all other non-therapeutic productsjohnson  johnson sdn bhd (pcl *stayfree maxi withwing10's
45,23072826,101277.0,*TI COLLAGEN PLUS,ZF03,ZPC,Slimming preparations,TOTAL IMAGE REGIONAL (M) SDN,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101277DSKI01003001,NORM,74915,,,*TI COLLAGEN PLUS60S+10S,E,*TI COLLAGEN PLUS60S+10S,E,EA,MAL09072802XR,*TI COLLAGEN PLUS 60S+10S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,"['', 'TI COLLAGEN PLUS']",['Slimming preparations'],['TOTAL IMAGE REGIONAL (M) SDN'],*ti collagen plus slimming preparationstotal image regional (m) sdn *ti collagen plus60s+10s
46,21039752,101254.0,DETTOL SG 250ML ORIG,ZF01,ZPC,Antiseptics and disinfectants,RECKITT BENCKISER (MALAYSIA),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,Z7,20150423,2001,101254RB0001006DSF,NORM,0428091382,,,DETTOL SG 250ML ORIGINAL (CORAL),E,DETTOL SG 250ML ORIGINAL (CORAL),E,EA,NOT130801151K,DETTOL SG 250ML ORIGINAL (CORAL),AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['DETTOL SG 250ML ORIG'],['Antiseptics and disinfectants'],['RECKITT BENCKISER (MALAYSIA)'],dettol sg 250ml orig antiseptics and disinfectantsreckitt benckiser (malaysia) dettol sg 250ml original (coral)
47,23063844,101363.0,DERMACEUTIC SPOT PEE,ZF03,ZCS,"Emollients, protectives",PARVUS SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101363000SKI004001,NORM,225SPCSPCREAMAC,,,DERMACEUTIC SPOT PEEL CREAM 15ML,E,DERMACEUTIC SPOT PEEL CREAM 15ML,E,EA,NOT101104771K,DERMACEUTIC SPOT PEEL CREAM 15NL,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['DERMACEUTIC SPOT PEE'],"['Emollients', 'protectives']",['PARVUS SDN BHD'],dermaceutic spot pee emollients protectivesparvus sdn bhd dermaceutic spot peel cream 15ml
48,21046977,101257.0,CENTRUM 120'S TP VAL,ZF01,ZCH,Multivitamins with minerals,PFIZER (M) SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101257AVMN01001001,NORM,4725211P002,,,CENTRUM 120'S TP VALUE PACK,E,CENTRUM 120'S TP VALUE PACK,E,EA,MAL05061505XC,CENTRUM 120'S TP VALUE PACK,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,"[""CENTRUM 120'S TP VAL""]",['Multivitamins with minerals'],['PFIZER (M) SDN BHD'],centrum 120's tp val multivitamins with mineralspfizer (m) sdn bhd centrum 120's tp value pack
49,21041616,101328.0,CETAPHIL MOIST LOTIO,ZF01,ZCS,"Emollients, protectives",GALDERMA (S) PTE LTD (PCL a/c),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101328SKINCASKISKI,NORM,178020763TP,,,CETAPHIL MOIST LOTION TWINPACK200ML,E,CETAPHIL MOIST LOTION TWINPACK200ML,E,EA,NOT130601525K,CETAPHIL MOIST LOTION TWIN PACK  200ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['CETAPHIL MOIST LOTIO'],"['Emollients', 'protectives']",['GALDERMA (S) PTE LTD (PCL a/c)'],cetaphil moist lotio emollients protectivesgalderma (s) pte ltd (pcl a/c) cetaphil moist lotion twinpack200ml
50,23047508,101256.0,GENTLE EXFO.WALNUT S,ZF03,ZCS,"Emollients, protectives",EMBUN ELIT SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101256WSKI01001002,NORM,046051408,,,GENTLE EXFO.WALNUT SCRUB 150ML FOC 15ML,E,GENTLE EXFO.WALNUT SCRUB 150ML FOC 15ML,E,EA,NOT120706433K,GENTLE EXFO.WALNUT SCRUB 150ML FOC 15ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['GENTLE EXFO.WALNUT S'],"['Emollients', 'protectives']",['EMBUN ELIT SDN BHD (PCL a/c)'],gentle exfo.walnut s emollients protectivesembun elit sdn bhd (pcl a/c) gentle exfo.walnut scrub 150ml foc 15ml
51,23047621,101256.0,GOKSHURA,ZF03,ZPE,All other urological products,EMBUN ELIT SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101256WPUR01007001,NORM,046501693,,,GOKSHURACAPS60'S,E,GOKSHURACAPS60'S,E,EA,MAL20020288T,GOKSHURA            CAPS         60'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['GOKSHURA'],['All other urological products'],['EMBUN ELIT SDN BHD (PCL a/c)'],gokshura all other urological productsembun elit sdn bhd (pcl a/c) gokshuracaps60's
52,23059279,101337.0,DUPRO FOLLOW-UP FORM,ZF03,ZNT,Other nutrients,DANONE SPECIALIZED NUTRITION,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101337DUM001001002,NORM,FGDFORG1000PUMY42,,,DUPRO FOLLOW-UP FORMULA STEP 21KG,E,DUPRO FOLLOW-UP FORMULA STEP 21KG,E,EA,NOT REQUIRED,DUPRO FOLLOW-UP FORMULA STEP 2   1KG,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,FGDFORG1000PUMY42,,,,,,,,,,['DUPRO FOLLOW-UP FORM'],['Other nutrients'],['DANONE SPECIALIZED NUTRITION'],dupro follow-up form other nutrientsdanone specialized nutrition dupro follow-up formula step 21kg
53,23059283,101337.0,DUPRO FOLLOW-UP FORM,ZF03,ZNT,Other nutrients,DANONE SPECIALIZED NUTRITION,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101337DUM001001002,NORM,FGDFORG1600TNMY42,,,DUPRO FOLLOW-UP FORMULA STEP 21.6KG,E,DUPRO FOLLOW-UP FORMULA STEP 21.6KG,E,EA,NOT REQUIRED,DUPRO FOLLOW-UP FORMULA STEP 2   1.6KG,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,FGDFORG1600TNMY42,,,,,,,,,,['DUPRO FOLLOW-UP FORM'],['Other nutrients'],['DANONE SPECIALIZED NUTRITION'],dupro follow-up form other nutrientsdanone specialized nutrition dupro follow-up formula step 21.6kg
54,21039520,101254.0,DUREX PLAY SOOTHING,ZF01,ZMD,All other non-therapeutic products,RECKITT BENCKISER (MALAYSIA),LR,20250101,LR,20250101,Y,30,10,2010,,,ZNC,2GD,,ZP01,Z7,20150423,2001,101254000SSLDUR011,NORM,04210053300,,,DUREX PLAY SOOTHINGALOEVERA100ML,E,DUREX PLAY SOOTHINGALOEVERA100ML,E,EA,NOT REQUIRED,DUREX PLAY SOOTHING ALOEVERA 100ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['DUREX PLAY SOOTHING'],['All other non-therapeutic products'],['RECKITT BENCKISER (MALAYSIA)'],durex play soothing all other non-therapeutic productsreckitt benckiser (malaysia) durex play soothingaloevera100ml
55,23070989,101241.0,EDURANT,ZF03,ZPE,Erythropoietin products,JANSSEN PHARMACEUTICA,LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,,0,2001,101241DAAP01003002,NORM,28921,,,EDURANTTABS25MG30'S,E,EDURANTTABS25MG30'S,E,EA,MAL13035067A,RILPIVIRINE,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,MY412268TG,,,,,,,,,,['EDURANT'],['Erythropoietin products'],['JANSSEN PHARMACEUTICA'],edurant erythropoietin productsjanssen pharmaceutica eduranttabs25mg30's
56,23047542,101256.0,ALOE & CUCUMBER LOTI,ZF03,ZPC,"Emollients, protectives",EMBUN ELIT SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101256WBOD01007001,NORM,046051866,,,ALOE & CUCUMBER LOTION 200ML TWINPACK,E,ALOE & CUCUMBER LOTION 200ML TWINPACK,E,EA,NOT130300166K,ALOE & CUCUMBER LOTION 200ML TWIN PACK,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,"['ALOE ', 'CUCUMBER LOTI']","['Emollients', 'protectives']",['EMBUN ELIT SDN BHD (PCL a/c)'],aloe & cucumber loti emollients protectivesembun elit sdn bhd (pcl a/c) aloe & cucumber lotion 200ml twinpack
57,21046775,101393.0,ANESTHESIA MINIKIT P,ZF01,ZMD,All other non-therapeutic products,BECTON DICKINSON HOLDINGS PTE,LR,20250101,LR,20250101,Y,30,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101393000107000000,NORM,277401426,,,ANESTHESIA MINIKIT P18GAX3-1/2 ENG 10'S,E,ANESTHESIA MINIKIT P18GAX3-1/2 ENG 10'S,E,EA,NOT REQUIRED,ANESTHESIA MINIKIT P 18GAX3-1/2 ENG 10'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['ANESTHESIA MINIKIT P'],['All other non-therapeutic products'],['BECTON DICKINSON HOLDINGS PTE'],anesthesia minikit p all other non-therapeutic productsbecton dickinson holdings pte anesthesia minikit p18gax3-1/2 eng 10's
58,23056661,101293.0,CALCIUM & MAGNESIUM,ZF03,ZCH,Other mineral supplements,CAMBERT (M) SDN BHD  (PCL a/c),LR,20250101,LR,20250101,Y,20,10,2010,KRL,,ZNC,2GD,,ZP01,Z7,20140619,2001,101293VKOR01001009,NORM,119KRLVIT0226,,,CALCIUM & MAGNESIUMTABS150'S,E,CALCIUM & MAGNESIUMTABS150'S,E,EA,MAL20034390XC,CALCIUM & MAGNESIUM TABS         150'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,"['CALCIUM ', 'MAGNESIUM']",['Other mineral supplements'],['CAMBERT (M) SDN BHD  (PCL a/c)'],calcium & magnesium other mineral supplementscambert (m) sdn bhd  (pcl a/c) calcium & magnesiumtabs150's
59,23064723,101369.0,BEROCCA EFF CITRUS 1,ZF03,ZCH,Vitamin B complex with other drugs,BAYER CO (MALAYSIA) SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101369000002001001,NORM,251C0000102,,,BEROCCA EFF CITRUS 15S FOC EARPHONE,E,BEROCCA EFF CITRUS 15S FOC EARPHONE,E,EA,MAL09051580,BEROCCA EFF CITRUS 15S FOC EARPHONE,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['BEROCCA EFF CITRUS 1'],['Vitamin B complex with other drugs'],['BAYER CO (MALAYSIA) SDN BHD'],berocca eff citrus 1 vitamin b complex with other drugsbayer co (malaysia) sdn bhd berocca eff citrus 15s foc earphone
60,23056188,101289.0,SAFWA HEALTH GARLIC,ZF03,ZCH,Other vitamins,NUVANTA SDN BHD c/o CAMBERT,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101289SAFH01003003,NORM,099SFHR1026,,,nan,,,,EA,MAL19984916TC,SAFWA HEALTH GARLIC OIL CAPS 2MG 60S,AC,,,,,,,,,,,,,,,,,,,,,,,,['SAFWA HEALTH GARLIC'],['Other vitamins'],['NUVANTA SDN BHD c/o CAMBERT'],safwa health garlic other vitaminsnuvanta sdn bhd c/o cambert nan
61,23048675,101261.0,RASILEZ HCT,ZF03,ZPE,Oth agents act. on the renin-angio. sys.,NOVARTIS CORPORATION (M) SDN,Z2,20250101,Z7,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,,0,2001,101261GENMED009001,NORM,052715849,,,nan,,,,EA,MAL20091951A,RASILEZ HCT 150/12.5MG 4X7'S,AC,,,,,,,,,,,,,,715849,,,,,,,,,,['RASILEZ HCT'],['Oth agents act. on the renin-angio. sys.'],['NOVARTIS CORPORATION (M) SDN'],rasilez hct oth agents act. on the renin-angio. sys.novartis corporation (m) sdn nan
62,23047364,101256.0,PILES TREATMENT SET,ZF03,ZPE,"Emollients, protectives",EMBUN ELIT SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101256WPHA01006001,NORM,046049580,,,nan,,,,EA,MAL20002069T,PILES TREATMENT SET,AC,,,,,,,,,,,,,,,,,,,,,,,,['PILES TREATMENT SET'],"['Emollients', 'protectives']",['EMBUN ELIT SDN BHD (PCL a/c)'],piles treatment set emollients protectivesembun elit sdn bhd (pcl a/c) nan
63,21039523,101254.0,SCHOLL HALF INSOLES,ZF01,ZOT,All other non-therapeutic products,RECKITT BENCKISER (MALAYSIA),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,Z7,20190423,2001,101254000SSLHAL001,NORM,04210057150,,,nan,,,,EA,NOT REQUIRED,SCHOLL HALF INSOLES,AC,,,,,,,,,,,,,,,,,,,,,,,,['SCHOLL HALF INSOLES'],['All other non-therapeutic products'],['RECKITT BENCKISER (MALAYSIA)'],scholl half insoles all other non-therapeutic productsreckitt benckiser (malaysia) nan
64,21223067,104281.0,PH5.5 BODYWASH 2IN1,ZF01,ZPC,"Emollients, protectives",JOHNSON & JOHNSON SDN BHD,LR,99910101,LR,20991231,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,104281XSKI01001001,NORM,1528001426,,,nan,,,,EA,NOT REQUIRED,PH5.5 BODYWASH 2IN1 750ML FOC 250ML '16,AC,,,,,,,,,,,,,,9556006013205,,,,,,,,,,['PH5.5 BODYWASH 2IN1'],"['Emollients', 'protectives']","['JOHNSON ', 'JOHNSON SDN BHD']",ph5.5 bodywash 2in1 emollients protectivesjohnson  johnson sdn bhd nan
65,23060206,101341.0,QV Wash Ex,ZF03,ZPC,"Emollients, protectives",EGO PHARMA MALAYSIA SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101341000EGO0QVWAS,NORM,19874.500EX,,,nan,,,,EA,NOT120900667K,QV Wash Ex                       500ML,AC,,,,,,,,,,,,,,10249,,,,,,,,,,['QV Wash Ex'],"['Emollients', 'protectives']",['EGO PHARMA MALAYSIA SDN BHD'],qv wash ex emollients protectivesego pharma malaysia sdn bhd nan
66,23064722,101369.0,RED DA KIDS CHEW 60S,ZF03,ZCH,Vitamin C combinations,BAYER CO (MALAYSIA) SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101369000001003002,NORM,251C0000101,,,nan,,,,EA,MAL09122804X,RED DA KIDS CHEW 60SFOC BOTTLE CONTAINER,AC,,,,,,,,,,,,,,,,,,,,,,,,['RED DA KIDS CHEW 60S'],['Vitamin C combinations'],['BAYER CO (MALAYSIA) SDN BHD'],red da kids chew 60s vitamin c combinationsbayer co (malaysia) sdn bhd nan
67,21041584,101328.0,RESTYLANE SUBQ,ZF01,ZMD,All other non-therapeutic products,GALDERMA (S) PTE LTD (PCL a/c),LR,20250101,LR,20250101,Y,30,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101328QMED01001001,NORM,178Q010539,,,nan,,,,EA,NOT REQUIRED,RESTYLANE SUBQ                  2ML,AC,,,,,,,,,,,,,,,,,,,,,,,,['RESTYLANE SUBQ'],['All other non-therapeutic products'],['GALDERMA (S) PTE LTD (PCL a/c)'],restylane subq all other non-therapeutic productsgalderma (s) pte ltd (pcl a/c) nan
68,23060136,101341.0,QV SKIN LOTION 500ML,ZF03,ZCS,"Emollients, protectives",EGO PHARMA MALAYSIA SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101341000EGO0QVLOT,NORM,19851.500PROMO10,,,nan,,,,EA,NOT100701155K,QV SKIN LOTION 500ML FOC QV BATH OIL 50M,AC,,,,,,,,,,,,,,10233,,,,,,,,,,['QV SKIN LOTION 500ML'],"['Emollients', 'protectives']",['EGO PHARMA MALAYSIA SDN BHD'],qv skin lotion 500ml emollients protectivesego pharma malaysia sdn bhd nan
69,23059967,101341.0,QV Gentle Wash Expor,ZF03,ZPC,"Emollients, protectives",EGO PHARMA MALAYSIA SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101341000EGO0QVWAS,NORM,198144.50EX,,,nan,,,,EA,NOT120501857K,QV Gentle Wash Export            50ML,AC,,,,,,,,,,,,,,10171,,,,,,,,,,['QV Gentle Wash Expor'],"['Emollients', 'protectives']",['EGO PHARMA MALAYSIA SDN BHD'],qv gentle wash expor emollients protectivesego pharma malaysia sdn bhd nan
70,23072361,101260.0,POMECOCOA,ZF03,ZCH,All other non-therapeutic products,SWISS BIO PHARMA SDN,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101260VHBP01059001,NORM,51944,,,nan,,,,EA,MAL12085020TCR,POMECOCOA VEGICAPS 3X30'S,AC,,,,,,,,,,,,,,,,,,,,,,,,['POMECOCOA'],['All other non-therapeutic products'],['SWISS BIO PHARMA SDN'],pomecocoa all other non-therapeutic productsswiss bio pharma sdn nan
71,21039513,101254.0,SCHOLL ODOUR CONTROL,ZF01,ZPE,Topical dermatological antifungals,RECKITT BENCKISER (MALAYSIA),LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2GD,,ZP01,Z7,20150423,2001,101254000SSLODO001,NORM,04210052467,,,nan,,,,EA,NOT100765322K,SCHOLL ODOUR CONTROL FOOT SPRAY 150ML,AC,,,,,,,,,,,,,,,,,,,,,,,,['SCHOLL ODOUR CONTROL'],['Topical dermatological antifungals'],['RECKITT BENCKISER (MALAYSIA)'],scholl odour control topical dermatological antifungalsreckitt benckiser (malaysia) nan
72,23060166,101341.0,QV Cream 100G FOC QV,ZF03,ZPC,"Emollients, protectives",EGO PHARMA MALAYSIA SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101341000EGO0QVCRM,NORM,19860.100PROMO2,,,nan,,,,EA,NOT100701150K,QV Cream 100g FOC QV Wash  50ml,AC,,,,,,,,,,,,,,10113,,,,,,,,,,['QV Cream 100G FOC QV'],"['Emollients', 'protectives']",['EGO PHARMA MALAYSIA SDN BHD'],qv cream 100g foc qv emollients protectivesego pharma malaysia sdn bhd nan
73,23060165,101341.0,QV CREAM 100G FOC QV,ZF03,ZPC,"Emollients, protectives",EGO PHARMA MALAYSIA SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101341000EGO0QVCRM,NORM,19860.100PROMO10,,,nan,,,,EA,NOT120900662K,QV CREAM 100G FOC QV COMP TOWEL,AC,,,,,,,,,,,,,,10110,,,,,,,,,,['QV CREAM 100G FOC QV'],"['Emollients', 'protectives']",['EGO PHARMA MALAYSIA SDN BHD'],qv cream 100g foc qv emollients protectivesego pharma malaysia sdn bhd nan
