"customersoldto","customershipto","salesorg","salesrepid","salesreptype","principalnumber","countrycode","csteam","principalgroup","principalsalesrep","soldtoincluded"
"0030070570","0070090977","2001","mybayer-yvonnetong","external","0000100276","MY","","","GMM1",True
"0030070570","0070090977","2001","mybayer-yvonnetong","external","0000100276","MY","","","GMM2",True
"0030070570","0070090977","2001","mybayer-yvonnetong","external","0000100276","MY","","","GMM3",True
"0030070570","0070090977","2001","mybayer-yvonnetong","external","0000100276","MY","","","GMM4",True
"0030070570","0070090977","2001","mybayer-zoel","external","0000100276","MY","","","GMM1",True
"0030070570","0070090977","2001","mybayer-zoel","external","0000100276","MY","","","GMM2",True
"0030070570","0070090977","2001","mybayer-zoel","external","0000100276","MY","","","GMM3",True
"0030070570","0070090977","2001","mybayer-zoel","external","0000100276","MY","","","GMM4",True
"0030070570","0070090977","2001","mychin","internal","0000100226","MY","COMSOLMY","","E202",True
"0030070570","0070090977","2001","mychin","internal","0000102200","MY","COMSOLMY","","E202",True
"0030070570","0070090977","2001","mychin","internal","0000104808","MY","COMSOLMY","","E202",True
"0030070570","0070090977","2001","mychin","internal","0000104947","MY","COMSOLMY","","E202",True
"0030070570","0070090977","2001","myepp-deniseang","external","0000100173","MY","","","ALLREP",True
"0030070570","0070090977","2001","myepp-erischew","external","0000100173","MY","","","ALLREP",True
"0030070570","0070090977","2001","myepp-jacelynteh","external","0000100173","MY","","","ALLREP",True
"0030070570","0070090977","2001","myepp-jeannetan","external","0000100173","MY","","","ALLREP",True
"0030070570","0070090977","2001","myepp-jefftay","external","0000100173","MY","","","ALLREP",True
"0030070570","0070090977","2001","myepp-kelvinlim","external","0000100173","MY","","","ALLREP",True
"0030070570","0070090977","2001","myepp-louiskhaw","external","0000100173","MY","","","ALLREP",True
"0030070570","0070090977","2001","myepp-lynntan","external","0000100173","MY","","","ALLREP",True
"0030070570","0070090977","2001","myepp-mickychaang","external","0000100173","MY","","","ALLREP",True
"0030070570","0070090977","2001","myepp-ngkh","external","0000100173","MY","","","ALLREP",True
"0030070570","0070090977","2001","myepp-sandrapang","external","0000100173","MY","","","ALLREP",True
"0030070570","0070090977","2001","mygsk-aa786837","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-aah31032","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-af306831","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-am477242","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-am655489","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-azs51669","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-bo8888","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-bzc13386","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-cb293356","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-cc228844","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ccb26383","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ccc34817","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-cck57434","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-cct56400","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ccy23073","external","0000100124","MY","","","REP_HIV",True
"0030070570","0070090977","2001","mygsk-ch641137","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-cl552353","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-cl710194","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-cl760941","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-cl978988","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-cpt85129","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-cwn28669","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-cyc55199","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-dfc62023","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-dsc93413","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-dxg4898","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ecy71104","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-eeo33416","external","0000100124","MY","","","REP_HIV",True
"0030070570","0070090977","2001","mygsk-ell39722","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-ext48214","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-ffc85292","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ffl45011","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-fk242236","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ft777542","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-gl154423","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-gl53966","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-hc167790","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-hhc81901","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-hhh29121","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-hhp39115","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-hht46481","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ssl25257","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ssl88649","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-sst43489","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ssw16989","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-sw946053","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-sy492159","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-tlh54879","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-tnn39305","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-to401901","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-to42420","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-tr303732","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-txk18690","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-tyt69122","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-tyy42292","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-vas9215","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-vhm51373","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-vll28507","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-vst34168","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-vxm10094","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-vy37007","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-wc498994","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-wh585075","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-wl646013","external","0000100124","MY","","","REP_HIV",True
"0030070570","0070090977","2001","mygsk-wwl66551","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-www60457","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-wy369244","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-yc661861","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-yc860046","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-yk759259","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-yl941594","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-yt271830","external","0000100124","MY","","","REP_HIV",True
"0030070570","0070090977","2001","mygsk-yt386246","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-zbj27460","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-zzz86777","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mymrni-abbysoo","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abbysoo","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abbysoo","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abbysoo","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abbysoo","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abbysoo","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abbysoo","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abbysoo","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abbysoo","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abbysoo","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abraeapen","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abraeapen","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abraeapen","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abraeapen","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abraeapen","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abraeapen","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abraeapen","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abraeapen","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abraeapen","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-abraeapen","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adamwong","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adamwong","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adamwong","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adamwong","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adamwong","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adamwong","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adamwong","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adamwong","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adamwong","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adamwong","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adelinechai","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adelinechai","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adelinechai","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adelinechai","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adelinechai","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adelinechai","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adelinechai","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adelinechai","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adelinechai","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-adelinechai","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-aileentan","external","0000100164","MY","","","ALLREP",True
