"zzprncode","PrincipalName","matnr","Description","TherapeuticClass","zzibrnd","zzdwrx","vmsta","vmstd","mstav","mstdv","MaterialSalesOrganisation","vtweg","mtart","mvgr4","mvgr2","prodh","GovernmentMaterialCode","OldMaterialCode","DefaultMaterialDescription","vtext","unitOfMeasurement","itemRegistrationNumber","Language","taxm1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023239041","ZMR SPOUT B BODY 40X45MM STD","Non-IMS classified","ZMR SPOUT B BODY 40X","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID010000","","ZM00999701845","ZMR SPOUT B BODY 40X45MM STD","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023239042","ZMR SPOUT C BODY 40X45MM STD","Non-IMS classified","ZMR SPOUT C BODY 40X","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID010000","","ZM00999701945","ZMR SPOUT C BODY 40X45MM STD","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023239043","ZMR CALCAR A BODY 40X35MMSTD","Non-IMS classified","ZMR CALCAR A BODY 40","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID010000","","ZM00999801735","ZMR CALCAR A BODY 40X35MMSTD","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023239044","ZMR CALCAR B BODY 40X45MMSTD","Non-IMS classified","ZMR CALCAR B BODY 40","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID010000","","ZM00999801745","ZMR CALCAR B BODY 40X45MMSTD","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023239045","ZMR CALCAR B BODY 40X45MMSTD","Non-IMS classified","ZMR CALCAR B BODY 40","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID010000","","ZM00999801845","ZMR CALCAR B BODY 40X45MMSTD","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023239047","Pole plug M8","Non-IMS classified","Pole plug M8","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID010000","","ZM01.00004.000","Pole plug M8","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023239049","Durasul  PE Alpha Insert DD 22","Non-IMS classified","Durasul  PE Alpha In","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID010000","","ZM01.00013.004","Durasul  PE Alpha Insert DD 22","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023239050","Durasul  PE Alpha Insert hooded DD 22","Non-IMS classified","Durasul  PE Alpha In","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID010000","","ZM01.00013.104","Durasul  PE Alpha Insert hooded DD 22","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023234870","MAGNA FX SCR 16X75MM","Non-IMS classified","MAGNA FX SCR 16X75MM","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00114607500","MAGNA FX SCR 16X75MM","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023234871","MAGNA FX SCR 32X75MM","Non-IMS classified","MAGNA FX SCR 32X75MM","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00114607532","MAGNA FX SCR 32X75MM","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235594","P/P 4.5MM 2H RT TIBAL PLATE","Non-IMS classified","P/P 4.5MM 2H RT TIBA","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00234700502","P/P 4.5MM 2H RT TIBAL PLATE","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235595","P/P 4.5MM 4H RT TIBAL PLATE","Non-IMS classified","P/P 4.5MM 4H RT TIBA","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00234700504","P/P 4.5MM 4H RT TIBAL PLATE","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235596","P/P 4.5MM 6H RT TIBAL PLATE","Non-IMS classified","P/P 4.5MM 6H RT TIBA","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00234700506","P/P 4.5MM 6H RT TIBAL PLATE","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235597","P/P 4.5MM 8H RT TIBAL PLATE","Non-IMS classified","P/P 4.5MM 8H RT TIBA","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00234700508","P/P 4.5MM 8H RT TIBAL PLATE","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235598","P/P 4.5MM 10H RT TIBAL PLATE","Non-IMS classified","P/P 4.5MM 10H RT TIB","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00234700510","P/P 4.5MM 10H RT TIBAL PLATE","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235599","P/P 4.5MM 12H RT TIBAL PLATE","Non-IMS classified","P/P 4.5MM 12H RT TIB","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00234700512","P/P 4.5MM 12H RT TIBAL PLATE","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235648","P/P CANCEL 6.5X80X32MM THRD","Non-IMS classified","P/P CANCEL 6.5X80X32","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00234702580","P/P CANCEL 6.5X80X32MM THRD","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235891","5.5X70MM PLS CAN CONICAL SCREW","Non-IMS classified","5.5X70MM PLS CAN CON","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00235907056","5.5X70MM PLS CAN CONICAL SCREW","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235892","3.5X75MM PERI LOCKING SCREW","Non-IMS classified","3.5X75MM PERI LOCKIN","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00235907535","3.5X75MM PERI LOCKING SCREW","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235893","3.5X75MM CANN LOCKING SCREW","Non-IMS classified","3.5X75MM CANN LOCKIN","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00235907536","3.5X75MM CANN LOCKING SCREW","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235899","5.5X80MM PLS CAN CONICAL SCREW","Non-IMS classified","5.5X80MM PLS CAN CON","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00235908056","5.5X80MM PLS CAN CONICAL SCREW","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023236530","4X22MM SM HEX FTHD CANC SCR","Non-IMS classified","4X22MM SM HEX FTHD C","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00484002200","4X22MM SM HEX FTHD CANC SCR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023236555","4X65MM SM HEX PTHD CANC SCR","Non-IMS classified","4X65MM SM HEX PTHD C","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00484006501","4X65MM SM HEX PTHD CANC SCR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023236565","4.5X32MM LG HEX CORTSCR","Non-IMS classified","4.5X32MM LG HEX CORT","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00484503200","4.5X32MM LG HEX CORTSCR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023236566","4.5X34MM LG HEX CORTSCR","Non-IMS classified","4.5X34MM LG HEX CORT","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00484503400","4.5X34MM LG HEX CORTSCR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023236567","4.5X36MM LG HEX CORTSCR","Non-IMS classified","4.5X36MM LG HEX CORT","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00484503600","4.5X36MM LG HEX CORTSCR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023236590","6.5X50MM LG HEX FULTHD CANC SC","Non-IMS classified","6.5X50MM LG HEX FULT","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00486505000","6.5X50MM LG HEX FULTHD CANC SC","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023236591","6.5X50MM LG HEX 16THD CANCSCR","Non-IMS classified","6.5X50MM LG HEX 16TH","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00486505001","6.5X50MM LG HEX 16THD CANCSCR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023236593","6.5X55MM LG HEX FULTHD CANC SC","Non-IMS classified","6.5X55MM LG HEX FULT","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00486505500","6.5X55MM LG HEX FULTHD CANC SC","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023236594","6.5X55MM LG HEX 16THD CANCSCR","Non-IMS classified","6.5X55MM LG HEX 16TH","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00486505501","6.5X55MM LG HEX 16THD CANCSCR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023236595","6.5X55MM LG HEX 32THD CANCSCR","Non-IMS classified","6.5X55MM LG HEX 32TH","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00486505502","6.5X55MM LG HEX 32THD CANCSCR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023236608","6.5X80MM LG HEX FULTHD CANC SC","Non-IMS classified","6.5X80MM LG HEX FULT","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00486508000","6.5X80MM LG HEX FULTHD CANC SC","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023236609","6.5X80MM LG HEX 16THD CANCSCR","Non-IMS classified","6.5X80MM LG HEX 16TH","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00486508001","6.5X80MM LG HEX 16THD CANCSCR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023236709","4.5MM 4H T-PLATE 84MM","Non-IMS classified","4.5MM 4H T-PLATE 84M","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00494500404","4.5MM 4H T-PLATE 84MM","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023239455","SIRUS locking screw4.9X32mm","Non-IMS classified","SIRUS locking screw","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM02.03149.032","SIRUS locking screw4.9X32mm","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023239456","SIRUS locking screw4.9X34mm","Non-IMS classified","SIRUS locking screw","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM02.03149.034","SIRUS locking screw4.9X34mm","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023239457","SIRUS locking screw4.9X36mm","Non-IMS classified","SIRUS locking screw","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM02.03149.036","SIRUS locking screw4.9X36mm","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023239601","ZIMMER SPINE STD LID","Non-IMS classified","ZIMMER SPINE STD LID","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM0701260001","ZIMMER SPINE STD LID","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235511","ECT 4.5X105MM CANCELSCREW","Non-IMS classified","ECT 4.5X105MM CANCEL","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00233110600","ECT 4.5X105MM CANCELSCREW","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235512","ECT 4.5X110MM CANCELSCREW","Non-IMS classified","ECT 4.5X110MM CANCEL","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00233111100","ECT 4.5X110MM CANCELSCREW","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235513","ECT 6.5X25MM THRE CANCEL SCR","Non-IMS classified","ECT 6.5X25MM THRE CA","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00233202600","ECT 6.5X25MM THRE CANCEL SCR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235514","ECT 6.5X30MM THRE CANCEL SCR","Non-IMS classified","ECT 6.5X30MM THRE CA","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00233203100","ECT 6.5X30MM THRE CANCEL SCR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235515","ECT 6.5X35MM THRE CANCEL SCR","Non-IMS classified","ECT 6.5X35MM THRE CA","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00233203600","ECT 6.5X35MM THRE CANCEL SCR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235524","ECT 6.5X80MM THRE CANCEL SCR","Non-IMS classified","ECT 6.5X80MM THRE CA","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00233208100","ECT 6.5X80MM THRE CANCEL SCR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235525","ECT 6.5X85MM THRE CANCEL SCR","Non-IMS classified","ECT 6.5X85MM THRE CA","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00233208600","ECT 6.5X85MM THRE CANCEL SCR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235526","ECT 6.5X90MM THRE CANCEL SCR","Non-IMS classified","ECT 6.5X90MM THRE CA","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00233209100","ECT 6.5X90MM THRE CANCEL SCR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235527","ECT 6.5X95MM THRE CANCEL SCR","Non-IMS classified","ECT 6.5X95MM THRE CA","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00233209600","ECT 6.5X95MM THRE CANCEL SCR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023235528","ECT 6.5X100MM THR CANCEL SCR","Non-IMS classified","ECT 6.5X100MM THR CA","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000FMS030000","","ZM00233210100","ECT 6.5X100MM THR CANCEL SCR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023238301","ST ULTRAPOWER BUR DMD","Non-IMS classified","ST ULTRAPOWER BUR DM","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID050000","","ZM00702126400","ST ULTRAPOWER BUR DMD","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023234498","TRAY,MASTER SHOULDERINSTR","Non-IMS classified","TRAY,MASTER SHOULDER","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID050000","","ZMMT1006","TRAY,MASTER SHOULDERINSTR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023234499","NITROGEN REGULATOR-SGL OUTLET","Non-IMS classified","NITROGEN REGULATOR-S","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID050000","","ZMM207","NITROGEN REGULATOR-SGL OUTLET","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023234520","TWO TRIGGER HP FULLFUNCTION","Non-IMS classified","TWO TRIGGER HP FULL","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID050000","","ZMPRO5200","TWO TRIGGER HP FULLFUNCTION","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023234539","GRAFT SIZING BLOCK GRAFIX","Non-IMS classified","GRAFT SIZING BLOCK G","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID050000","","ZMPS8832","GRAFT SIZING BLOCK GRAFIX","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023234547","5.9MM 1 STOPCOCK SHEATH","Non-IMS classified","5.9MM 1 STOPCOCK SHE","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID050000","","ZMQL6131","5.9MM 1 STOPCOCK SHEATH","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023234551","TISSUE RETRACTOR BODY,MODULAR","Non-IMS classified","TISSUE RETRACTOR BOD","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID050000","","ZMTRB1","TISSUE RETRACTOR BODY,MODULAR","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023234552","PADDLE/TISSUE RETRACTOR BODY","Non-IMS classified","PADDLE/TISSUE RETRAC","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID050000","","ZMTRP75","PADDLE/TISSUE RETRACTOR BODY","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023234553","TENDON STRIPPER,GRAFIX","Non-IMS classified","TENDON STRIPPER,GRAF","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID050000","","ZMTS8850","TENDON STRIPPER,GRAFIX","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023234554","EYECUP,2.5MM,30c AUTOCLAVABLE","Non-IMS classified","EYECUP,2.5MM,30c AUT","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000OID050000","","ZMT2530","EYECUP,2.5MM,30c AUTOCLAVABLE","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102484","Baxter Healthcare (Thailand)_Test","000000000023242643","IV Stand For Infusion Pump","All other non-therapeutic products","IV Stand For Infusio","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102484000001120103","","18059","IV Stand For Infusion Pump","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102484","Baxter Healthcare (Thailand)_Test","000000000023242644","Tube Misloading Sensor 2R","All other non-therapeutic products","Tube Misloading Sens","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102484000001120103","","18060","Tube Misloading Sensor 2R","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023236030","1/4 INCH CV HIBBS OSTEO","Non-IMS classified","1/4 INCH CV HIBBS OS","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000GEN030000","","ZM00288100001","1/4 INCH CV HIBBS OSTEO","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023236118","HOHMANN RETRACTOR SML 6MM","Non-IMS classified","HOHMANN RETRACTOR SM","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000GEN030000","","ZM00308802000","HOHMANN RETRACTOR SML 6MM","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023236170","MURPHY LANE SKID DBEND","Non-IMS classified","MURPHY LANE SKID DB","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000GEN030000","","ZM00360500000","MURPHY LANE SKID DBEND","Product : Full Tax","EA","NOT REQUIRED","E","1"
"0000102461","ZIMMER BIOMET (THAILAND) CO.,LTD","000000000023236172","LANGENBECK PER ELEVATOR","Non-IMS classified","LANGENBECK PER ELEVA","Y","","00000000","LR","20460101","2902","10","ZF03","8H1","","102461000GEN030000","","ZM00365000000","LANGENBECK PER ELEVATOR","Product : Full Tax","EA","NOT REQUIRED","E","1"
