"matnr","zzprncode","zzibrnd","mtart","matkl","TherapeuticClass","PrincipalName","mstae","mstde","mstav","mstdv","zzdwrx","spart","vtweg","dwerk","mvgr1","mvgr2","mvgr3","mvgr4","mvgr5","tragr","vmsta","vmstd","MaterialSalesOrganisation","prodh","mtpos","OldMaterialCode","GovernmentMaterialCode","taxClassification","Description","Language","DefaultMaterialDescription","DefaultMaterialLanguage","unitOfMeasurement","itemRegistrationNumber","GenericMaterialName","WarehouseStorageCondition","aland","taxm1","taxm2","taxm3","taxm4","taxm5","taxm6","taxm7","taxm8","taxm9","taxim","tatyp","vtext","idnlf","prat1","prat2","prat3","prat4","prat5","prat6","prat7","prat8","prat9"
"000000000023046173","0000101228","COZAAR XQ","ZF03","ZPE","Angiotensin-II antagonists, plain","MERCK SHARP & DOHME (I.A)","","00000000","","00000000","Y","10","10","2010","","","ZNC","2SD","300","ZP01","","00000000","2001","101228000CVMAIICOZ","NORM","01200153","PPP","","COZAAR XQTAB5/50MG30'S","E","COZAAR XQTAB5/50MG30'S","E","EA","MAL12025077ACR","LOSARTAN POTASSIUM","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","VM108989","","","","","","","","",""
"000000000021037153","0000101223","CLARIFLEX 22.5D","ZF01","ZMD","Cataract and anticataractogenic preps.","ABBOTT MEDICAL OPTICS","LR","20250101","LR","20250101","Y","30","10","2010","LXC","","ZNC","2GD","","ZP01","","00000000","2001","101223000IOL002001","NORM","009CLRFLXB225","","","CLARIFLEX 22.5D","E","CLARIFLEX 22.5D","E","EA","NOT REQUIRED","CLARIFLEX CLRFLXC   22.5D","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023064249","0000101237","GARLIC OIL","ZF03","ZCH","Anti-atheroma preps. of natural origin","BLACKMORES (MALAYSIA) SDN BHD","LR","20250101","LR","20250101","Y","20","10","2010","STD","","ZNC","2GD","","ZP01","","00000000","2001","101237HEA001001001","NORM","23101","","","GARLIC OILCAPS90'S","E","GARLIC OILCAPS90'S","E","EA","MAL19961924T","GARLIC OIL    CAPS         90'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","72025","","","","","","","","",""
"000000000021038282","0000101246","CLINOLEIC 20% 500ML","ZF01","ZMD","Fat emulsions, plain","BAXTER HEALTHCARE -M","LR","20250101","LR","20250101","Y","30","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","1012460000MDNUTNUT","NORM","034AVDB9503","","","CLINOLEIC 20% 500MLMONOBAG AS10'S","E","CLINOLEIC 20% 500MLMONOBAG AS10'S","E","EA","NOT REQUIRED","CLINOLEIC 20% 500ML MONOBAG AS 10'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","21038282-BBBB","","","","","","","","",""
"000000000023047720","0000101256","GENTLE BABY BATH","ZF03","ZPC","Emollients, protectives","EMBUN ELIT SDN BHD (PCL a/c)","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101256WSKI01012001","NORM","046512903","","","GENTLE BABY BATH200ML","E","GENTLE BABY BATH200ML","E","EA","NOT130802154K","GENTLE BABY BATH                 200ML","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023071386","0000101242","HADA LABO SHA MOISTU","ZF03","ZPC","All other non-therapeutic products","ROHTO-MENTHOLATUM (M) SDN BHD","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101242HALA01003013","NORM","29658","","","HADA LABO SHA MOISTURISINGEYE CREAM 15G","E","HADA LABO SHA MOISTURISINGEYE CREAM 15G","E","EA","NOT120301442K","HADA LABO SHA MOISTURISING EYE CREAM 15G","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023073094","0000101281","EUROBIO EPO 1000MG","ZF03","ZCH","All other tonics","MEDIPHARM INDUSTRIES SDN BHD","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101281EURO01001001","NORM","82912","","","EUROBIO EPO 1000MGB1F12X120'S","E","EUROBIO EPO 1000MGB1F12X120'S","E","EA","MAL20041035XCR","EUROBIO EPO 1000MG B1F1 2X120'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023073214","0000101286","ANGELIQ","ZF03","ZPE","Oestrogen w/ progestogen comb., excl G3A","BAYER CO (M) SDN BHD (PCL a/c)","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP01","","00000000","2001","10128600BAY1BU2021","NORM","88234","","","ANGELIQTABS2MG28'S","E","ANGELIQTABS2MG28'S","E","EA","MAL20061594AR","1mg Estradiol 2mg  Drospirenone","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","3230562","","","","","","","","",""
"000000000023048712","0000101261","AFINITOR","ZF03","ZPE","Other Immunosuppressants","NOVARTIS CORPORATION (M) SDN","LR","20140619","Z7","20170831","Y","10","10","2010","","","ZHP","2SD","","ZP05","","00000000","2001","10126100ONCO001001","NORM","052725205","","","AFINITORTAB2.5MG30'S","E","AFINITORTAB2.5MG30'S","E","EA","MAL12085055A","EVEROLIMUS","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","725205","","","","","","","","",""
"000000000021041418","0000101229","C&C CLEAR FAIRNESS T","ZF01","ZCS","Other dermatological preparations","JOHNSON & JOHNSON SDN BHD (PCL","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101229XTEE01001018","NORM","1533603352","","","C&C CLEAR FAIRNESS TONER 100ML","E","C&C CLEAR FAIRNESS TONER 100ML","E","EA","NOT REQUIRED","C&C CLEAR FAIRNESS T ONER 1 00ML","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","8850007660071","","","","","","","","",""
"000000000023056666","0000101293","CALCIUM & MAGNESIUM","ZF03","ZCH","Other mineral supplements","CAMBERT (M) SDN BHD  (PCL a/c)","LR","20250101","LR","20250101","Y","20","10","2010","KRP","","ZNC","2GD","","ZP01","Z7","20140619","2001","101293VKOR01001009","NORM","119KRLVIT0244","","","CALCIUM & MAGNESIUMTABS150+60S","E","CALCIUM & MAGNESIUMTABS150+60S","E","EA","MAL20034367XC","CALCIUM & MAGNESIUM TABS 150+60'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023046143","0000101228","CANCIDAS CONVENTION","ZF03","ZPE","Systemic agents for fungal infections","MERCK SHARP & DOHME (I.A)","LR","20251124","LR","20251124","Y","10","10","2010","","","ZCC","2CT","","ZP04","","00000000","2001","10122800SCAICANC50","NORM","01200132","","","CANCIDAS CONVENTIONAL VIAL 50MG","E","CANCIDAS CONVENTIONAL VIAL 50MG","E","EA","MAL09011482AR","CASPOFUNGIN ACETATE","CO","MY","1","","","","","","","","","","MWST","Product : Full Tax","106656","","","","","","","","",""
"000000000021046675","0000101393","BD 5ML SYRINGE SALIN","ZF01","ZMD","Other inj. sol./inf. additives (<100mL)","BECTON DICKINSON HOLDINGS PTE","LR","20250101","LR","20250101","Y","30","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101393000102000000","NORM","277306574","","","BD 5ML SYRINGE SALINE FILLCE 30'S","E","BD 5ML SYRINGE SALINE FILLCE 30'S","E","EA","NOT REQUIRED","BD 5ML SYRINGE SALINE FILL CE 30'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023064870","0000101369","BEPANTHEN FIRST AID","ZF03","ZPO","All other wound healing agents","BAYER CO (MALAYSIA) SDN BHD","LR","20250413","LR","20250413","Y","30","10","2012","","","ZNC","2GD","","ZP01","","00000000","2001","101369000003003001","NORM","25104470919","","","BEPANTHEN FIRST AID CREAM 30G","E","BEPANTHEN FIRST AID CREAM 30G","E","EA","MAL20002289XC","BEPANTHEN FIRST AID CREAM 30G","CO","MY","0","","","","","","","","","","MWST","Product : No Tax","4470919","","","","","","","","",""
"000000000023072565","0000101267","ACTOS","ZF03","ZPE","Glitazone Antidiabetics, Plain","A.MENARINI SINGAPORE PTE LTD","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP01","","00000000","2001","101267ANTIDI001002","NORM","63006","","","ACTOSTAB30MG30'S","E","ACTOSTAB30MG30'S","E","EA","MAL20051431AR","PIOGLITAZONE HYDROCHLORIDE","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023046636","0000101234","EVELLE","ZF03","ZCH","Other dermatological preparations","SUN PHARMACEUTICAL SDN BHD","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101234EVE001001001","NORM","0190012","","","EVELLETAB50MG60'S","E","EVELLETAB50MG60'S","E","EA","MAL07124603X","EVELLE              TAB   50MG   60'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","23046636-EEEE","","","","","","","","",""
"000000000021042800","0000101346","DUPHASTON","ZF01","ZPE","Progestogens, excluding G3A, G3F","ABBOTT LABORATORIES (M) SDN","LR","20170620","","00000000","Y","10","10","2010","","","ZNC","2SD","","ZP01","Z7","20190620","2001","101346000SPDDPTDPT","NORM","209W156.020","","","DUPHASTONTAB10MG20'S","E","DUPHASTONTAB10MG20'S","E","EA","MAL19920643A","DYDROGESTERONE TAB 10MG 20'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023344126","0000101226","Vario Case for","ZF03","ZPE","Promotional items","JOHNSON & JOHNSON SDN BHD (PCL","LR","99901231","LR","29991231","Y","00","10","2014","","","","","","ZP01","","00000000","2001","101226","NORM","KT64175445545","","","Vario Case for SynMesh","E","Vario Case for SynMesh","E","EA","","Generic MDD Case","AC","MY","0","","","","","","","","","","MWST","Product : No Tax","","","","","","","","","",""
"000000000023072516","0000101263","SKIN ACTIVE FIRMING","ZF03","ZCS","Emollients, protectives","NEOASIA (M) SDN BHD (PCL a/c)","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2PR","","ZP01","Z7","20140619","2001","101263NEO001014001","NORM","604406","","","SKIN ACTIVE FIRMINGCOLLAGEN BOOSTER 30M","E","SKIN ACTIVE FIRMINGCOLLAGEN BOOSTER 30M","E","EA","NOT120505609K","SKIN ACTIVE FIRMING COLLAGEN BOOSTER 30M","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000026177380","0000101219","RECORMON PF (S) SYR","ZF06","ZPE","Erythropoietin products","ROCHE (MALAYSIA) SDN BHD","LR","20230206","LR","20230206","Y","10","10","2010","","","ZCC","2SD","300","ZP04","","00000000","2001","101219PSC000RX0PHA","NORM","372100512740","","","RECORMON PF (S) SYR 2,000IU/0.3ML 6'S VE","E","RECORMON PF (S) SYR 2,000IU/0.3ML 6'S VE","E","EA","RECORMON PF (S)","RECORMON PF (S) SYR 2,000IU/0.3ML 6'S VE","CO","MY","1","","","","","","","","","","MWST","Product : Full Tax","10133182","","","","","","","","",""
"000000000023058598","0000101324","OBIMIN PLUZ","ZF03","ZCH","Multivitamins w/ Minerals - Prenatal","UNAM PHARMACEUTICAL (M) SDN","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101324UNAM-E006001","NORM","173FG082130","","","OBIMIN PLUZCAPSULE30'S","E","OBIMIN PLUZCAPSULE30'S","E","EA","MAL07124619X","OBIMIN PLUZ CAPSULE 30'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023046724","0000101236","INFANRIX HEXA VACCIN","ZF03","ZPE","Combinations with a tetanus component","GLAXOSMITHKLINE PHARMACEUTICAL_","LR","20250101","LR","20250101","Y","10","10","2010","","","ZCC","2SD","","ZP04","Z7","25140620","2001","101236VACCININFINF","ZPPK","02180388","","","INFANRIX HEXA VACCINES1'S","E","INFANRIX HEXA VACCINES1'S","E","EA","MAL20061469A","INFANRIX HEXA VACCINES           1'S","CO","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023047053","0000101236","HARNAL","ZF03","ZPE","BPH (benign prostatic hypertrophy) prod.","GLAXOSMITHKLINE PHARMACEUTICAL_","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP01","Z7","20140620","2001","101236UROLOGHARHAR","NORM","02182051","","","HARNALTAB0.4MG30'S","E","HARNALTAB0.4MG30'S","E","EA","MAL20091914A","TAMSULOSIN HCI","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023046701","0000101236","HYCAMTIN","ZF03","ZPE","Vinca alkaloids and other plant products","GLAXOSMITHKLINE PHARMACEUTICAL_","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP07","Z7","20140620","2001","101236ONCOLOHYCHYC","NORM","02180291","","","HYCAMTININJ4MG1'S","E","HYCAMTININJ4MG1'S","E","EA","MAL19970273A","TOPOTECAN","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023048661","0000101261","EXELON PATCH 5CM","ZF03","ZPE","Anti-alzheimer prods., cholines.inhibit.","NOVARTIS CORPORATION (M) SDN","LR","20250101","Z7","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP01","","00000000","2001","101261GENMED011001","NORM","052713881","","","EXELON PATCH 5CM4.6MG30'S","E","EXELON PATCH 5CM4.6MG30'S","E","EA","MAL20081794ACR","RIVASTIGMINE BASE","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","713881","","","","","","","","",""
"000000000023348042","0000101337","DUGRO 3 REGULAR 850G","ZF03","ZNT","Other nutrients","DANONE SPECIALIZED NUTRITION","LR","21000101","LR","21000101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101337DUM001001003","NORM","159716","","","DUGRO 3 REGULAR 850G (MY) GG","E","DUGRO 3 REGULAR 850G (MY) GG","E","EA","NOT REQUIRED","DUGRO 3 REGULAR 850G (MY) GG","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","159716","","","","","","","","",""
"000000000021039638","0000101254","NUROFEN 400MG 2x6S","ZF01","ZPE","Antirheumatics, non-steroidal plain","RECKITT BENCKISER (MALAYSIA)","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP01","Z7","20150425","2001","101254RB0002007002","NORM","0428035397","","","NUROFEN 400MG 2x6S","E","NUROFEN 400MG 2x6S","E","EA","MAL19993016A","NUROFEN 400MG 2X6S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023047730","0000101256","ORGANIQUE SOOTHING M","ZF03","ZPC","Emollients, protectives","EMBUN ELIT SDN BHD (PCL a/c)","LR","20250326","LR","20250326","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101256WORG01001001","NORM","046714505","","","ORGANIQUE SOOTHING MASSAGEBALM50ML","E","ORGANIQUE SOOTHING MASSAGEBALM50ML","E","EA","NOT130303751K","ORGANIQUE SOOTHING MASSAGE BALM  50ML","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021046711","0000101393","INSYTE-W WINGED GN 1","ZF01","ZMD","All other non-therapeutic products","BECTON DICKINSON HOLDINGS PTE","LR","20250101","LR","20250101","Y","30","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101393000104000000","NORM","277381347","","","INSYTE-W WINGED GN 18GA X1.88IN50'S","E","INSYTE-W WINGED GN 18GA X1.88IN50'S","E","EA","NOT REQUIRED","INSYTE-W WINGED GN 18GA X 1.88IN 50'S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021046717","0000101393","INSYTE AUTUGD YEL 24","ZF01","ZMD","All other non-therapeutic products","BECTON DICKINSON HOLDINGS PTE","LR","20250101","LR","20250101","Y","30","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101393000104000000","NORM","277381812","","","INSYTE AUTUGD YEL 24GA X 0.75IN50S","E","INSYTE AUTUGD YEL 24GA X 0.75IN50S","E","EA","NOT REQUIRED","INSYTE AUTUGD YEL 24GA X 0.75IN 50S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021046719","0000101393","INSYTE AUTUGD PNK 20","ZF01","ZMD","All other non-therapeutic products","BECTON DICKINSON HOLDINGS PTE","LR","20250101","LR","20250101","Y","30","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101393000104000000","NORM","277381834","","","INSYTE AUTUGD PNK 20GA X 1.16IN50S","E","INSYTE AUTUGD PNK 20GA X 1.16IN50S","E","EA","NOT REQUIRED","INSYTE AUTUGD PNK 20GA X 1.16IN  50S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023073051","0000101281","JOINTRIL GLUCOSAMINE","ZF03","ZCH","Antirheumatics, non-steroidal plain","MEDIPHARM INDUSTRIES SDN BHD","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101281GOLI01004002","NORM","82107","","","JOINTRIL GLUCOSAMINEB2F1NO RETURN 3X50","E","JOINTRIL GLUCOSAMINEB2F1NO RETURN 3X50","E","EA","MAL20014230XC","JOINTRIL GLUCOSAMINE B2F1 NO RETURN 3X50","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000021041036","0000101229","JB MILK BATH 600ML","ZF01","ZPC","Emollients, protectives","JOHNSON & JOHNSON SDN BHD (PCL","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101229WBAB01005006","NORM","152011143501","","","JB MILK BATH 600MLREFILL","E","JB MILK BATH 600MLREFILL","E","EA","NOT REQUIRED","JB MILK BATH 600ML REFILL","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","9556006061084","","","","","","","","",""
"000000000023064375","0000101237","MILK THISTLE 60'S 1+","ZF03","ZCH","All other tonics","BLACKMORES (MALAYSIA) SDN BHD","LR","20250101","LR","20250101","Y","20","10","2010","PMO","","ZNC","2GD","","ZP01","","00000000","2001","101237VHBP01004001","NORM","23599","","","MILK THISTLE 60'S 1+2ND 50% OFF","E","MILK THISTLE 60'S 1+2ND 50% OFF","E","EA","MAL05061558TCR","MILK THISTLE 60'S 1+2ND 50% OFF","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","26081","","","","","","","","",""
"000000000023059447","0000101337","MAMIL MAMA (FINE COC","ZF03","ZNT","Other nutrients","DANONE SPECIALIZED NUTRITION","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101337DUM001001019","NORM","FGMUMCH0600BXMY28","","","MAMIL MAMA (FINE COCOA)600G","E","MAMIL MAMA (FINE COCOA)600G","E","EA","NOT REQUIRED","MAMIL MAMA (FINE COCOA) 600G","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","FGMUMCH0600BXMY28","","","","","","","","",""
"000000000023071402","0000101242","LIPICE TINTED LIPBAL","ZF03","ZPC","All other non-therapeutic products","ROHTO-MENTHOLATUM (M) SDN BHD","LR","20250101","LR","20250101","Y","20","10","2010","","","ZNC","2GD","","ZP01","","00000000","2001","101242WLIP01011001","NORM","29674","","","LIPICE TINTED LIPBALM STRAWBERRY3.5GM","E","LIPICE TINTED LIPBALM STRAWBERRY3.5GM","E","EA","NOT121100980K","LIPICE TINTED LIPBALM STRAWBERRY 3.5GM","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023046993","0000101236","WELLBUTRIN SR","ZF03","ZPE","Antidepressants, all others","GLAXOSMITHKLINE PHARMACEUTICAL_","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP01","Z7","20140620","2001","101236CTR NSWELWEL","NORM","02181490","","","WELLBUTRIN SR150MG1x60","E","WELLBUTRIN SR150MG1x60","E","EA","MAL20081803AR","WELLBUTRIN SR             150MG  1x60","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023057030","0000101293","WILD ALASKAN SALMON","ZF03","ZCH","Anti-atheroma preps. of natural origin","CAMBERT (M) SDN BHD  (PCL a/c)","LR","20250101","LR","20250101","Y","20","10","2010","KRP","","ZNC","2GD","","ZP01","","00000000","2001","101293VKOR01002002","NORM","119KRLVIT2220","","","WILD ALASKAN SALMONOIL PO3120S","E","WILD ALASKAN SALMONOIL PO3120S","E","EA","MAL19986545T","WILD ALASKAN SALMON OIL PO3      120S","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","","","","","","","","","",""
"000000000023048414","0000101261","VOLTAREN SUPPOSITORY","ZF03","ZPE","Antirheumatics, non-steroidal plain","NOVARTIS CORPORATION (M) SDN","LR","20250101","Z7","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP01","","00000000","2001","101261GENMED005001","NORM","052102600","","","VOLTAREN SUPPOSITORY25MG10'S","E","VOLTAREN SUPPOSITORY25MG10'S","E","EA","MAL19861076A","DICLOFENAC SODIUM","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","102600","","","","","","","","",""
"000000000023073255","0000101286","VISANNE","ZF03","ZPE","Progestogens, excluding G3A, G3F","BAYER CO (M) SDN BHD (PCL a/c)","LR","20250101","LR","20250101","Y","10","10","2010","","","ZNC","2SD","","ZP01","","00000000","2001","10128600BAY1BU1020","NORM","88263","","","VISANNETAB2MG2X14'S","E","VISANNETAB2MG2X14'S","E","EA","MAL12105068AR","DIENOGEST","AC","MY","1","","","","","","","","","","MWST","Product : Full Tax","IDLNF-23073255","","","","","","","","",""
